GEO_ID,NAME,NAICS2022,NAICS2022_LABEL,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,QDESC,QDESC_LABEL,BUSCHAR,BUSCHAR_LABEL,YEAR,FIRMPDEMP,FIRMPDEMP_PCT,RCPPDEMP,RCPPDEMP_PCT,EMP,EMP_PCT,PAYANN,PAYANN_PCT,FIRMPDEMP_S,FIRMPDEMP_PCT_S,RCPPDEMP_S,RCPPDEMP_PCT_S,EMP_S,EMP_PCT_S,PAYANN_S,PAYANN_PCT_S
Geographic identifier code,Geographic Area Name,2022 NAICS code,Meaning of NAICS code,Sex code,Meaning of Sex code,Ethnicity code,Meaning of Ethnicity code,Race code,Meaning of Race code,Veteran code,Meaning of Veteran code,Question description code,Meaning of Question description code,Business characteristic code,Meaning of Business characteristic code,Year,Number of employer firms,Percent of employer firms (%),"Sales, value of shipments, or revenue of employer firms ($1,000)","Percent of sales, value of shipments, or revenue of employer firms (%)",Number of employees,Percent of employees (%),"Annual payroll ($1,000)",Percent of annual payroll (%),Relative standard error of employer firms (%),Standard error of percent of employer firms (%),"Relative standard error of sales, value of shipments, or revenue of employer firms (%)","Standard error of percent of sales, value of shipments, or revenue of employer firms (%)",Relative standard error of number of employees (%),Standard error of percent of employees (%),Relative standard error of annual payroll (%),Standard error of percent of annual payroll (%)
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B20,WORKERS,JY,"Contractors, subcontractors, independent contractors, or outside consultants",2022,285,46,1473718,78.9,5593,62.7,196693,63.7,11.1,11.8,14.1,30.2,5.7,51.1,7.2,38.1
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B20,WORKERS,JY01,None of the above,2022,S,S,S,S,100 to 249 employees,S,S,S,S,S,S,S,S,S,S,S
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B20,WORKERS,JZ,Total reporting,2022,619,100,1868210,100,8927,100,308549,100,9.8,0,11.9,0,9.1,0,8.5,0
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B20,WORKERS,KA,Item not reported,2022,3,X,9651,X,142,X,2713,X,19.8,X,5.6,X,7.1,X,6.4,X
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B27,CEASEOPS,A1,All firms,2022,1255,X,3204109,X,14763,X,577884,X,7.4,X,20.1,X,6,X,8,X
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B27,CEASEOPS,LI,Business is currently operating,2022,594,95.7,1647365,87.9,8690,96.3,297573,95.8,8.3,3.2,3.5,71.4,8.7,19.8,8.2,19.2
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B27,CEASEOPS,LI00,Business operations have ceased,2022,S,S,S,S,250 to 499 employees,S,S,S,S,S,S,S,S,S,S,S
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B27,CEASEOPS,LS,Total reporting,2022,621,100,1874217,100,9028,100,310504,100,9.7,0,11.8,0,9,0,8.5,0
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B27,CEASEOPS,LT,Operating status not reported,2022,S,S,S,S,20 to 99 employees,S,S,S,S,S,S,S,S,S,S,S
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B28,WORKHOME,A1,All firms,2022,1255,X,3204109,X,14763,X,577884,X,7.4,X,20.1,X,6,X,8,X
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B28,WORKHOME,EWA,Business had employees who worked from home,2022,345,55.7,1315478,70.4,5553,62.2,194848,63.1,12.8,16.2,2.3,116.3,4.2,84.3,6.2,73.3
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B28,WORKHOME,EWN,Business did not have employees who worked from home,2022,274,44.3,552732,29.6,3374,37.8,113701,36.9,18,18.7,41.3,133.8,22.9,97,23.3,84.4
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B28,WORKHOME,EWTR,Total reporting,2022,619,100,1868210,100,8927,100,308549,100,9.8,0,11.9,0,9.1,0,8.5,0
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B28,WORKHOME,EWXX,Item not reported,2022,3,X,9651,X,142,X,2713,X,19.8,X,5.6,X,7.1,X,6.4,X
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,A1,All firms,2022,1255,X,3204109,X,14763,X,577884,X,7.4,X,20.1,X,6,X,8,X
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPA0,0 Percent of employees never worked from home,2022,24,7.1,41121,3.2,91,1.7,3813,2,64.2,7.2,10.8,10.3,34.1,9.1,20.2,3.5
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPA1,1-25 Percent of employees never worked from home,2022,16,4.7,33954,2.7,275,5,9304,4.9,19.9,3,17.5,4.5,51.3,19,43.3,10.6
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPA2,26-50 Percent of employees never worked from home,2022,14,4.1,58468,4.6,182,3.3,12004,6.3,57.3,2.9,10.7,4.6,18.1,4.3,10.1,7
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPA3,51-75 Percent of employees never worked from home,2022,16,4.7,12417,1,94,1.7,3791,2,49.7,3.4,32.8,6.4,25.3,3.8,36.4,5.2
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPA4,76-100 Percent of employees never worked from home,2022,74,21.8,934629,73.5,4083,74.5,134508,70.2,17.8,19.7,2.9,60.6,5.4,61.3,9.1,44.2
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPB0,0 Percent of employees worked from home less than one day per week,2022,47,13.8,291161,22.9,813,14.8,27961,14.6,35.4,8,1.7,36.1,4.6,16.9,5.4,18.8
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPB1,1-25 Percent of employees worked from home less than one day per week,2022,18,5.3,164433,12.9,1152,21,47957,25,9.5,1.9,3.9,5,3.8,8.7,4.5,10.4
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPB3,51-75 Percent of employees worked from home less than one day per week,2022,S,S,S,S,20 to 99 employees,S,S,S,S,S,S,S,S,S,S,S
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPB4,76-100 Percent of employees worked from home less than one day per week,2022,9,2.6,11524,0.9,39,0.7,985,0.5,49,1.6,28.8,7.5,11.4,0.4,16.6,0.5
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPC0,0 Percent of employees worked from home one day per week,2022,43,12.6,245060,19.3,679,12.4,22542,11.8,38.6,5.8,2.2,21.7,5.4,12,6.6,12.5
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPC1,1-25 Percent of employees worked from home one day per week,2022,42,12.4,354084,27.9,1973,36,74916,39.1,29,12.2,7.4,14.7,11,19.9,16.2,19.7
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPC2,26-50 Percent of employees worked from home one day per week,2022,S,S,S,S,20 to 99 employees,S,S,S,S,S,S,S,S,S,S,S
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPC4,76-100 Percent of employees worked from home one day per week,2022,S,S,S,S,0 to 19 employees,S,S,S,S,S,S,S,S,S,S,S
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPD0,0 Percent of employees worked two to four days per week,2022,30,8.8,14046,1.1,80,1.5,2984,1.6,54.9,10.3,38,26.1,45.9,18,49.8,15.5
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPD1,1-25 Percent of employees worked from home two to four days per week,2022,61,17.9,880077,69.2,3638,66.4,115098,60,9,11.6,0.4,52.5,1.3,49.8,1.8,45.2
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPD2,26-50 Percent of employees worked from home two to four days per week,2022,19,5.6,110534,8.7,401,7.3,19184,10,43.2,4.6,5.8,7.2,8,6.6,6.2,13.1
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPD3,51-75 Percent of employees worked from home two to four days per week,2022,4,1.2,7102,0.6,24,0.4,1663,0.9,0.3,0,0.8,0,4.2,0,0.3,0
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPD4,76-100 Percent of employees worked from home two to four days per week,2022,69,20.3,124184,9.8,422,7.7,13705,7.2,51.3,19.2,7.8,5.8,9.8,5.3,12.4,5.1
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPE0,0 Percent of employees worked from home five days per week,2022,5,1.5,19151,1.5,43,0.8,1631,0.9,36.1,1.3,18.3,3.3,6.1,0.7,11.4,0.5
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPE1,1-25 Percent of employees worked from home five days per week,2022,55,16.2,476650,37.5,2104,38.4,78155,40.8,21.2,12.2,2.7,30.8,4.1,35.1,5.1,35.5
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPE2,26-50 Percent of employees worked from home five days per week,2022,15,4.4,19429,1.5,90,1.6,4680,2.4,54.6,3.1,21.3,7.8,27.1,6.2,30,7.9
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPE3,51-75 Percent of employees worked from home five days per week,2022,9,2.6,26265,2.1,223,4.1,7459,3.9,26.9,1.7,22.3,6.7,63.2,26.6,54,15.4
